time	                CAC40
24/01/1995 01:00	1780.17
25/01/1995 01:00	1802.46
26/01/1995 01:00	1826.28
27/01/1995 01:00	1814.13
30/01/1995 01:00	1813.43
31/01/1995 01:00	1797.9
01/02/1995 01:00	1827.78
02/02/1995 01:00	1816.1
03/02/1995 01:00	1842.43
06/02/1995 01:00	1872.11
07/02/1995 01:00	1870.44
08/02/1995 01:00	1850.91
09/02/1995 01:00	1874.44
10/02/1995 01:00	1869.4
13/02/1995 01:00	1850.31
14/02/1995 01:00	1856.09
15/02/1995 01:00	1861.9
16/02/1995 01:00	1835
17/02/1995 01:00	1822.47
20/02/1995 01:00	1802.24
21/02/1995 01:00	1805.62
22/02/1995 01:00	1804.37
23/02/1995 01:00	1827.01
24/02/1995 01:00	1805.74
27/02/1995 01:00	1802.17
28/02/1995 01:00	1776.85
01/03/1995 01:00	1808.36
02/03/1995 01:00	1807.35
03/03/1995 01:00	1795.24
06/03/1995 01:00	1773.25
07/03/1995 01:00	1748.61
08/03/1995 01:00	1756.76
09/03/1995 01:00	1727.07
10/03/1995 01:00	1743.1
13/03/1995 01:00	1721.8
14/03/1995 01:00	1768.99
15/03/1995 01:00	1738.6
16/03/1995 01:00	1785.76
17/03/1995 01:00	1788.83
20/03/1995 01:00	1811.57
21/03/1995 01:00	1813.78
22/03/1995 01:00	1817.98
23/03/1995 01:00	1795.66
24/03/1995 01:00	1817.29
27/03/1995 02:00	1836.1
28/03/1995 02:00	1837.19
29/03/1995 02:00	1852.42
30/03/1995 02:00	1893
31/03/1995 02:00	1859.48
03/04/1995 02:00	1864
04/04/1995 02:00	1882.77
05/04/1995 02:00	1872.92
06/04/1995 02:00	1890.16
07/04/1995 02:00	1900.36
10/04/1995 02:00	1880.92
11/04/1995 02:00	1869.31
12/04/1995 02:00	1871.93
13/04/1995 02:00	1881.14
18/04/1995 02:00	1855.7
19/04/1995 02:00	1874.9
20/04/1995 02:00	1882
21/04/1995 02:00	1928.37
24/04/1995 02:00	1918.51
25/04/1995 02:00	1945.93
26/04/1995 02:00	1942.32
27/04/1995 02:00	1930.96
28/04/1995 02:00	1918.46
02/05/1995 02:00	1936.85
03/05/1995 02:00	1971.07
04/05/1995 02:00	1946.19
05/05/1995 02:00	1927.41
09/05/1995 02:00	1988.67
10/05/1995 02:00	1996.67
11/05/1995 02:00	2003.62
12/05/1995 02:00	2017.27
15/05/1995 02:00	1991.53
16/05/1995 02:00	2001.27
17/05/1995 02:00	2004.68
18/05/1995 02:00	1989.78
19/05/1995 02:00	1965.46
22/05/1995 02:00	1979.54
23/05/1995 02:00	1965.31
24/05/1995 02:00	1960.67
26/05/1995 02:00	1919.07
29/05/1995 02:00	1927.82
30/05/1995 02:00	1927.3
31/05/1995 02:00	1947.95
01/06/1995 02:00	1960.8
02/06/1995 02:00	1971.3
06/06/1995 02:00	1965.94
07/06/1995 02:00	1974.69
08/06/1995 02:00	1951.19
09/06/1995 02:00	1897.02
12/06/1995 02:00	1907.75
13/06/1995 02:00	1922.79
14/06/1995 02:00	1893.65
15/06/1995 02:00	1920.7
16/06/1995 02:00	1904.95
19/06/1995 02:00	1918.43
20/06/1995 02:00	1896.12
21/06/1995 02:00	1902.75
22/06/1995 02:00	1925.21
23/06/1995 02:00	1895.07
26/06/1995 02:00	1902.44
27/06/1995 02:00	1877.67
28/06/1995 02:00	1865.45
29/06/1995 02:00	1861.9
30/06/1995 02:00	1858.82
03/07/1995 02:00	1879.68
04/07/1995 02:00	1889.44
05/07/1995 02:00	1907.76
06/07/1995 02:00	1889.49
07/07/1995 02:00	1950.8
10/07/1995 02:00	1949.39
11/07/1995 02:00	1961.32
12/07/1995 02:00	1961.66
13/07/1995 02:00	1948.32
17/07/1995 02:00	1951.5
18/07/1995 02:00	1928.99
19/07/1995 02:00	1931.18
20/07/1995 02:00	1905.94
21/07/1995 02:00	1908.85
24/07/1995 02:00	1929.56
25/07/1995 02:00	1941.34
26/07/1995 02:00	1942.53
27/07/1995 02:00	1947.88
28/07/1995 02:00	1932.78
31/07/1995 02:00	1920.04
01/08/1995 02:00	1917.81
02/08/1995 02:00	1960.03
03/08/1995 02:00	1950.83
04/08/1995 02:00	1957.08
07/08/1995 02:00	1950.37
08/08/1995 02:00	1954.66
09/08/1995 02:00	1943.74
10/08/1995 02:00	1949.22
11/08/1995 02:00	1946.21
16/08/1995 02:00	1970.37
17/08/1995 02:00	1967.27
18/08/1995 02:00	1971.56
21/08/1995 02:00	1984.44
22/08/1995 02:00	1963.36
23/08/1995 02:00	1957.42
24/08/1995 02:00	1939.17
25/08/1995 02:00	1937.81
28/08/1995 02:00	1890.05
29/08/1995 02:00	1899.51
30/08/1995 02:00	1921.43
31/08/1995 02:00	1883.39
01/09/1995 02:00	1881.69
04/09/1995 02:00	1900.52
05/09/1995 02:00	1902.48
06/09/1995 02:00	1884.77
07/09/1995 02:00	1861.7
08/09/1995 02:00	1854.9
11/09/1995 02:00	1869.68
12/09/1995 02:00	1873.56
13/09/1995 02:00	1898.23
14/09/1995 02:00	1892.37
15/09/1995 02:00	1879.97
18/09/1995 02:00	1871.74
19/09/1995 02:00	1882.5
20/09/1995 02:00	1863.79
21/09/1995 02:00	1853.92
22/09/1995 02:00	1790.69
25/09/1995 01:00	1800.58
26/09/1995 01:00	1816.3
27/09/1995 01:00	1791.82
28/09/1995 01:00	1767.58
29/09/1995 01:00	1788.35
02/10/1995 01:00	1780.71
03/10/1995 01:00	1800.7
04/10/1995 01:00	1803.87
05/10/1995 01:00	1800.32
06/10/1995 01:00	1809.57
09/10/1995 01:00	1785.71
10/10/1995 01:00	1777.96
11/10/1995 01:00	1794.43
12/10/1995 01:00	1803.75
13/10/1995 01:00	1817.03
16/10/1995 01:00	1790.49
17/10/1995 01:00	1779.74
18/10/1995 01:00	1770.66
19/10/1995 01:00	1757.3
20/10/1995 01:00	1740.72
23/10/1995 01:00	1721.14
24/10/1995 01:00	1724.21
25/10/1995 01:00	1764.12
26/10/1995 01:00	1754.12
27/10/1995 01:00	1742.38
30/10/1995 01:00	1795.34
31/10/1995 01:00	1814.01
02/11/1995 01:00	1828.74
03/11/1995 01:00	1832.1
06/11/1995 01:00	1822.64
07/11/1995 01:00	1857.35
08/11/1995 01:00	1866.33
09/11/1995 01:00	1852.63
10/11/1995 01:00	1839.82
13/11/1995 01:00	1838.24
14/11/1995 01:00	1838.21
15/11/1995 01:00	1875.18
16/11/1995 01:00	1905.14
17/11/1995 01:00	1890.52
20/11/1995 01:00	1881.4
21/11/1995 01:00	1872.93
22/11/1995 01:00	1875.47
23/11/1995 01:00	1867.11
24/11/1995 01:00	1890.95
27/11/1995 01:00	1889.76
28/11/1995 01:00	1870.34
29/11/1995 01:00	1857.33
30/11/1995 01:00	1828.28
01/12/1995 01:00	1820.91
04/12/1995 01:00	1774.86
05/12/1995 01:00	1814.87
06/12/1995 01:00	1834.75
07/12/1995 01:00	1846.8
08/12/1995 01:00	1856.33
11/12/1995 01:00	1849.59
12/12/1995 01:00	1848.94
13/12/1995 01:00	1833.76
14/12/1995 01:00	1874.98
15/12/1995 01:00	1859.25
18/12/1995 01:00	1820.47
19/12/1995 01:00	1810.21
20/12/1995 01:00	1831.2
21/12/1995 01:00	1834.38
22/12/1995 01:00	1873.37
26/12/1995 01:00	1866.67
27/12/1995 01:00	1877.03
28/12/1995 01:00	1879.06
29/12/1995 01:00	1871.97
02/01/1996 01:00	1908.38
03/01/1996 01:00	1942.96
04/01/1996 01:00	1931.21
05/01/1996 01:00	1917.72
08/01/1996 01:00	1916.56
09/01/1996 01:00	1916.29
10/01/1996 01:00	1910.11
11/01/1996 01:00	1897.85
12/01/1996 01:00	1907.59
15/01/1996 01:00	1924.4
16/01/1996 01:00	1952.1
17/01/1996 01:00	1966
18/01/1996 01:00	1960.06
19/01/1996 01:00	1964.28
22/01/1996 01:00	1954.42
23/01/1996 01:00	1934.08
24/01/1996 01:00	1945.97
25/01/1996 01:00	1950.19
26/01/1996 01:00	1966.73
29/01/1996 01:00	1980.68
30/01/1996 01:00	2003.13
31/01/1996 01:00	2021.03
01/02/1996 01:00	2024.09
02/02/1996 01:00	2022.21
05/02/1996 01:00	1985.59
06/02/1996 01:00	1988.47
07/02/1996 01:00	1983.29
08/02/1996 01:00	1956.16
09/02/1996 01:00	1960.65
12/02/1996 01:00	1967.67
13/02/1996 01:00	1983.33
14/02/1996 01:00	1956.38
15/02/1996 01:00	1964.21
16/02/1996 01:00	1952.5
19/02/1996 01:00	1939.74
20/02/1996 01:00	1932.36
21/02/1996 01:00	1936.9
22/02/1996 01:00	1953.26
23/02/1996 01:00	1976.89
26/02/1996 01:00	1960.93
27/02/1996 01:00	1974.52
28/02/1996 01:00	1996.89
29/02/1996 01:00	1990.77
01/03/1996 01:00	2017.19
04/03/1996 01:00	2015.31
05/03/1996 01:00	2001.94
06/03/1996 01:00	2005.89
07/03/1996 01:00	2008.03
08/03/1996 01:00	1975.46
11/03/1996 01:00	1948.89
12/03/1996 01:00	1932.07
13/03/1996 01:00	1944.3
14/03/1996 01:00	1962.41
15/03/1996 01:00	1950.12
18/03/1996 01:00	1965.02
19/03/1996 01:00	1967.2
20/03/1996 01:00	1969.79
21/03/1996 01:00	1976.89
22/03/1996 01:00	1974.35
25/03/1996 01:00	2003.83
26/03/1996 01:00	2007.95
27/03/1996 01:00	2030.51
28/03/1996 01:00	2019.97
29/03/1996 01:00	2044.77
02/04/1996 02:00	2070.41
03/04/1996 02:00	2064
04/04/1996 02:00	2074.96
09/04/1996 02:00	2081.71
10/04/1996 02:00	2093.94
11/04/1996 02:00	2072.52
12/04/1996 02:00	2074.74
15/04/1996 02:00	2080.56
16/04/1996 02:00	2097.34
17/04/1996 02:00	2075.12
18/04/1996 02:00	2085.96
19/04/1996 02:00	2092.45
22/04/1996 02:00	2116.54
23/04/1996 02:00	2111.98
24/04/1996 02:00	2122.1
25/04/1996 02:00	2116.35
26/04/1996 02:00	2138.36
29/04/1996 02:00	2130.78
30/04/1996 02:00	2146.79
02/05/1996 02:00	2136.8
03/05/1996 02:00	2115.38
06/05/1996 02:00	2090.42
07/05/1996 02:00	2083.74
09/05/1996 02:00	2085.41
10/05/1996 02:00	2114.8
13/05/1996 02:00	2100.85
14/05/1996 02:00	2122.08
15/05/1996 02:00	2124.64
17/05/1996 02:00	2136.91
20/05/1996 02:00	2120.59
21/05/1996 02:00	2129.71
22/05/1996 02:00	2103.49
23/05/1996 02:00	2114.45
24/05/1996 02:00	2117.65
28/05/1996 02:00	2132.9
29/05/1996 02:00	2117.1
30/05/1996 02:00	2108.44
31/05/1996 02:00	2110.06
03/06/1996 02:00	2121.1
04/06/1996 02:00	2111
05/06/1996 02:00	2115.35
06/06/1996 02:00	2133.22
07/06/1996 02:00	2101.99
10/06/1996 02:00	2120.84
11/06/1996 02:00	2137.5
12/06/1996 02:00	2137.29
13/06/1996 02:00	2126.2
14/06/1996 02:00	2111.78
17/06/1996 02:00	2113.04
18/06/1996 02:00	2107.94
19/06/1996 02:00	2100.7
20/06/1996 02:00	2077.08
21/06/1996 02:00	2084.18
24/06/1996 02:00	2097.63
25/06/1996 02:00	2118.43
26/06/1996 02:00	2113.28
27/06/1996 02:00	2112.85
28/06/1996 02:00	2123.7
01/07/1996 02:00	2118.75
02/07/1996 02:00	2111.8
03/07/1996 02:00	2113.98
04/07/1996 02:00	2126.81
05/07/1996 02:00	2098.79
08/07/1996 02:00	2079.06
09/07/1996 02:00	2076.57
10/07/1996 02:00	2081.85
11/07/1996 02:00	2073.66
12/07/1996 02:00	2050.55
15/07/1996 02:00	2029.51
16/07/1996 02:00	1989.51
17/07/1996 02:00	1995.11
18/07/1996 02:00	2007.26
19/07/1996 02:00	1992.83
22/07/1996 02:00	1960.33
23/07/1996 02:00	1982.23
24/07/1996 02:00	1954.1
25/07/1996 02:00	1974.67
26/07/1996 02:00	1962.86
29/07/1996 02:00	1961.1
30/07/1996 02:00	1968.49
31/07/1996 02:00	1995.89
01/08/1996 02:00	2009.9
02/08/1996 02:00	2023.41
05/08/1996 02:00	2013.19
06/08/1996 02:00	1999.34
07/08/1996 02:00	1996.74
08/08/1996 02:00	1997.42
09/08/1996 02:00	1989.54
12/08/1996 02:00	1978.17
13/08/1996 02:00	1980.57
14/08/1996 02:00	1979.52
19/08/1996 02:00	1986.21
20/08/1996 02:00	2019.26
21/08/1996 02:00	2000.64
22/08/1996 02:00	2017.76
23/08/1996 02:00	2020.82
26/08/1996 02:00	2020.42
27/08/1996 02:00	2017.99
28/08/1996 02:00	2002.9
29/08/1996 02:00	1977.56
30/08/1996 02:00	1970.61
02/09/1996 02:00	1976.98
03/09/1996 02:00	1971.43
04/09/1996 02:00	1984.77
05/09/1996 02:00	1996.23
06/09/1996 02:00	2004.75
09/09/1996 02:00	2020.3
10/09/1996 02:00	2042.12
11/09/1996 02:00	2038.06
12/09/1996 02:00	2065.37
13/09/1996 02:00	2080.37
16/09/1996 02:00	2086.19
17/09/1996 02:00	2080.86
18/09/1996 02:00	2072.73
19/09/1996 02:00	2082.33
20/09/1996 02:00	2079.46
23/09/1996 02:00	2067.09
24/09/1996 02:00	2081.5
25/09/1996 02:00	2103.41
26/09/1996 02:00	2104.14
27/09/1996 02:00	2107.05
30/09/1996 02:00	2132.81
01/10/1996 02:00	2123.21
02/10/1996 02:00	2141.84
03/10/1996 02:00	2136.09
04/10/1996 02:00	2152.69
07/10/1996 02:00	2151.55
08/10/1996 02:00	2161.54
09/10/1996 02:00	2146.71
10/10/1996 02:00	2135.63
11/10/1996 02:00	2147.12
14/10/1996 02:00	2143.62
15/10/1996 02:00	2168.28
16/10/1996 02:00	2158.52
17/10/1996 02:00	2165.33
18/10/1996 02:00	2185.23
21/10/1996 02:00	2180.22
22/10/1996 02:00	2175.61
23/10/1996 02:00	2148.86
24/10/1996 02:00	2151.62
25/10/1996 02:00	2162.43
28/10/1996 01:00	2150.39
29/10/1996 01:00	2125.74
30/10/1996 01:00	2124.76
31/10/1996 01:00	2140.51
04/11/1996 01:00	2142.15
05/11/1996 01:00	2187.32
06/11/1996 01:00	2213.37
07/11/1996 01:00	2211.81
08/11/1996 01:00	2205.2
12/11/1996 01:00	2229.13
13/11/1996 01:00	2217.19
14/11/1996 01:00	2218.18
15/11/1996 01:00	2240.33
18/11/1996 01:00	2228.81
19/11/1996 01:00	2240.05
20/11/1996 01:00	2233.39
21/11/1996 01:00	2233.57
22/11/1996 01:00	2255.47
25/11/1996 01:00	2277.14
26/11/1996 01:00	2275.08
27/11/1996 01:00	2270.77
28/11/1996 01:00	2290.31
29/11/1996 01:00	2315.66
02/12/1996 01:00	2318.63
03/12/1996 01:00	2349.11
04/12/1996 01:00	2308.65
05/12/1996 01:00	2292.5
06/12/1996 01:00	2240.72
09/12/1996 01:00	2255.84
10/12/1996 01:00	2251.4
11/12/1996 01:00	2213.28
12/12/1996 01:00	2212.11
13/12/1996 01:00	2203.41
16/12/1996 01:00	2222.57
17/12/1996 01:00	2193.7
18/12/1996 01:00	2218.89
19/12/1996 01:00	2248.7
20/12/1996 01:00	2278.53
23/12/1996 01:00	2287.44
24/12/1996 01:00	2289.55
26/12/1996 01:00	2303.75
27/12/1996 01:00	2306.95
30/12/1996 01:00	2318.63
31/12/1996 01:00	2315.73
02/01/1997 01:00	2256.97
03/01/1997 01:00	2282.76
06/01/1997 01:00	2306.67
07/01/1997 01:00	2301.69
08/01/1997 01:00	2331.62
09/01/1997 01:00	2349.08
10/01/1997 01:00	2327.5
13/01/1997 01:00	2361.27
14/01/1997 01:00	2402.14
15/01/1997 01:00	2387.98
16/01/1997 01:00	2407.77
17/01/1997 01:00	2425.1
20/01/1997 01:00	2406.1
21/01/1997 01:00	2409.88
22/01/1997 01:00	2442.46
23/01/1997 01:00	2461.25
24/01/1997 01:00	2430.34
27/01/1997 01:00	2435.17
28/01/1997 01:00	2482.76
29/01/1997 01:00	2465.01
30/01/1997 01:00	2503.06
31/01/1997 01:00	2516.56
03/02/1997 01:00	2508.55
04/02/1997 01:00	2503.07
05/02/1997 01:00	2541.25
06/02/1997 01:00	2558.43
07/02/1997 01:00	2597.52
10/02/1997 01:00	2595.37
11/02/1997 01:00	2582.09
12/02/1997 01:00	2599.33
13/02/1997 01:00	2628.41
14/02/1997 01:00	2627.42
17/02/1997 01:00	2634.48
18/02/1997 01:00	2617.52
19/02/1997 01:00	2594.76
20/02/1997 01:00	2575.24
21/02/1997 01:00	2562.84
24/02/1997 01:00	2567.85
25/02/1997 01:00	2607.72
26/02/1997 01:00	2602.17
27/02/1997 01:00	2629.4
28/02/1997 01:00	2607.55
03/03/1997 01:00	2600.26
04/03/1997 01:00	2651.69
05/03/1997 01:00	2666.19
06/03/1997 01:00	2698.92
07/03/1997 01:00	2708.28
10/03/1997 01:00	2709.21
11/03/1997 01:00	2686.15
12/03/1997 01:00	2641.7
13/03/1997 01:00	2632.1
14/03/1997 01:00	2645.62
17/03/1997 01:00	2588.38
18/03/1997 01:00	2573.95
19/03/1997 01:00	2596.77
20/03/1997 01:00	2553.72
21/03/1997 01:00	2587.13
24/03/1997 01:00	2579.28
25/03/1997 01:00	2624.25
26/03/1997 01:00	2648.73
27/03/1997 01:00	2656.68
01/04/1997 02:00	2581.82
02/04/1997 02:00	2530.28
03/04/1997 02:00	2514.52
04/04/1997 02:00	2517.97
07/04/1997 02:00	2572.31
08/04/1997 02:00	2579
09/04/1997 02:00	2617.55
10/04/1997 02:00	2607.97
11/04/1997 02:00	2574.56
14/04/1997 02:00	2566.13
15/04/1997 02:00	2620.63
16/04/1997 02:00	2620.97
17/04/1997 02:00	2615.18
18/04/1997 02:00	2547.56
21/04/1997 02:00	2522.67
22/04/1997 02:00	2514.67
23/04/1997 02:00	2533.64
24/04/1997 02:00	2539.83
25/04/1997 02:00	2536.26
28/04/1997 02:00	2550.25
29/04/1997 02:00	2602.86
30/04/1997 02:00	2639.46
02/05/1997 02:00	2655.31
05/05/1997 02:00	2672.84
06/05/1997 02:00	2651.93
07/05/1997 02:00	2643.31
09/05/1997 02:00	2633.91
12/05/1997 02:00	2693.09
13/05/1997 02:00	2719.58
14/05/1997 02:00	2774.63
15/05/1997 02:00	2776.01
16/05/1997 02:00	2784.28
20/05/1997 02:00	2751.11
21/05/1997 02:00	2786.35
22/05/1997 02:00	2741.65
23/05/1997 02:00	2762.9
26/05/1997 02:00	2654.74
27/05/1997 02:00	2680.34
28/05/1997 02:00	2583.17
29/05/1997 02:00	2579.24
30/05/1997 02:00	2583.94
02/06/1997 02:00	2601.45
03/06/1997 02:00	2624.49
04/06/1997 02:00	2635.37
05/06/1997 02:00	2690.85
06/06/1997 02:00	2719.25
09/06/1997 02:00	2686.2
10/06/1997 02:00	2664.18
11/06/1997 02:00	2696.19
12/06/1997 02:00	2760.27
13/06/1997 02:00	2808.52
16/06/1997 02:00	2795.87
17/06/1997 02:00	2762.6
18/06/1997 02:00	2751.74
19/06/1997 02:00	2739.69
20/06/1997 02:00	2757.1
23/06/1997 02:00	2762.2
24/06/1997 02:00	2784.76
25/06/1997 02:00	2867.44
26/06/1997 02:00	2893.64
27/06/1997 02:00	2891.04
30/06/1997 02:00	2858.26
01/07/1997 02:00	2944.04
02/07/1997 02:00	2909.45
03/07/1997 02:00	2936.98
04/07/1997 02:00	2934.48
07/07/1997 02:00	2947.66
08/07/1997 02:00	2929.81
09/07/1997 02:00	2950.56
10/07/1997 02:00	2929.09
11/07/1997 02:00	2941.59
15/07/1997 02:00	2950.7
16/07/1997 02:00	2988.01
17/07/1997 02:00	2958.59
18/07/1997 02:00	2876.69
21/07/1997 02:00	2874.12
22/07/1997 02:00	2921.13
23/07/1997 02:00	3003.53
24/07/1997 02:00	2973.53
25/07/1997 02:00	3025.94
28/07/1997 02:00	3022.2
29/07/1997 02:00	3023.63
30/07/1997 02:00	3069.3
31/07/1997 02:00	3075.67
01/08/1997 02:00	3049.44
04/08/1997 02:00	2992.41
05/08/1997 02:00	2984.1
06/08/1997 02:00	3037.09
07/08/1997 02:00	3056.34
08/08/1997 02:00	2996.27
11/08/1997 02:00	2983.44
12/08/1997 02:00	2998.57
13/08/1997 02:00	2924.04
14/08/1997 02:00	2921.84
18/08/1997 02:00	2870.13
19/08/1997 02:00	2936.16
20/08/1997 02:00	2979.27
21/08/1997 02:00	2957.23
22/08/1997 02:00	2904.23
25/08/1997 02:00	2898.57
26/08/1997 02:00	2869.26
27/08/1997 02:00	2871.7
28/08/1997 02:00	2828.41
29/08/1997 02:00	2770.49
01/09/1997 02:00	2805.84
02/09/1997 02:00	2921.15
03/09/1997 02:00	2917.92
04/09/1997 02:00	2926.99
05/09/1997 02:00	2924.51
08/09/1997 02:00	2940.89
09/09/1997 02:00	2919.72
10/09/1997 02:00	2874.57
11/09/1997 02:00	2843.6
12/09/1997 02:00	2834.07
15/09/1997 02:00	2898.62
16/09/1997 02:00	2940.55
17/09/1997 02:00	2944
18/09/1997 02:00	2978.37
19/09/1997 02:00	2977.18
22/09/1997 02:00	3017.45
23/09/1997 02:00	2997.23
24/09/1997 02:00	3023.77
25/09/1997 02:00	3005.38
26/09/1997 02:00	2985.63
29/09/1997 02:00	2988.96
30/09/1997 02:00	3008.26
01/10/1997 02:00	3054.93
02/10/1997 02:00	3052.07
03/10/1997 02:00	3094.01
06/10/1997 02:00	3077.98
07/10/1997 02:00	3064.42
08/10/1997 02:00	3024.08
09/10/1997 02:00	2960.65
10/10/1997 02:00	2955.11
13/10/1997 02:00	3000.98
14/10/1997 02:00	3005.54
15/10/1997 02:00	2992.16
16/10/1997 02:00	2992.87
17/10/1997 02:00	2958.02
20/10/1997 02:00	2946.71
21/10/1997 02:00	2989.89
22/10/1997 02:00	2958.06
23/10/1997 02:00	2856.87
24/10/1997 02:00	2849.03
27/10/1997 01:00	2769.64
28/10/1997 01:00	2651.33
29/10/1997 01:00	2818
30/10/1997 01:00	2739.47
31/10/1997 01:00	2739.3
03/11/1997 01:00	2787.96
04/11/1997 01:00	2774.9
05/11/1997 01:00	2822.42
06/11/1997 01:00	2781.82
07/11/1997 01:00	2699.71
12/11/1997 01:00	2696.6
13/11/1997 01:00	2700.66
14/11/1997 01:00	2696.04
17/11/1997 01:00	2772.99
18/11/1997 01:00	2782.61
19/11/1997 01:00	2790.56
20/11/1997 01:00	2821.19
21/11/1997 01:00	2861.7
24/11/1997 01:00	2802.48
25/11/1997 01:00	2786.26
26/11/1997 01:00	2811.65
27/11/1997 01:00	2829.01
28/11/1997 01:00	2859.19
01/12/1997 01:00	2918.48
02/12/1997 01:00	2913.09
03/12/1997 01:00	2902.35
04/12/1997 01:00	2914.45
05/12/1997 01:00	2910.09
08/12/1997 01:00	2932.47
09/12/1997 01:00	2959.4
10/12/1997 01:00	2932.18
11/12/1997 01:00	2828.45
12/12/1997 01:00	2830.26
15/12/1997 01:00	2838.27
16/12/1997 01:00	2912.18
17/12/1997 01:00	2893.25
18/12/1997 01:00	2894.5
19/12/1997 01:00	2822.9
22/12/1997 01:00	2869.73
23/12/1997 01:00	2858.13
24/12/1997 01:00	2874.08
26/12/1997 01:00	2871.27
29/12/1997 01:00	2939.46
30/12/1997 01:00	2975.47
31/12/1997 01:00	2998.91
02/01/1998 01:00	3040.14
05/01/1998 01:00	3072.84
06/01/1998 01:00	3037.73
07/01/1998 01:00	3006.73
08/01/1998 01:00	2954.94
09/01/1998 01:00	2919.81
12/01/1998 01:00	2862.54
13/01/1998 01:00	2902.93
14/01/1998 01:00	2919.8
15/01/1998 01:00	2932.75
16/01/1998 01:00	2976.09
19/01/1998 01:00	2986.95
20/01/1998 01:00	3008.34
21/01/1998 01:00	2998.11
22/01/1998 01:00	2988.59
23/01/1998 01:00	2966.15
26/01/1998 01:00	3000.47
27/01/1998 01:00	3052.02
28/01/1998 01:00	3088.26
29/01/1998 01:00	3133.82
30/01/1998 01:00	3172.14
02/02/1998 01:00	3187.5
03/02/1998 01:00	3188.43
04/02/1998 01:00	3166.26
05/02/1998 01:00	3189.6
06/02/1998 01:00	3216.66
09/02/1998 01:00	3220.94
10/02/1998 01:00	3235.76
11/02/1998 01:00	3240
12/02/1998 01:00	3178.7
13/02/1998 01:00	3187.73
16/02/1998 01:00	3225.12
17/02/1998 01:00	3280.45
18/02/1998 01:00	3281.71
19/02/1998 01:00	3250.63
20/02/1998 01:00	3262.5
23/02/1998 01:00	3273.48
24/02/1998 01:00	3262.63
25/02/1998 01:00	3348.2
26/02/1998 01:00	3397.03
27/02/1998 01:00	3421.92
02/03/1998 01:00	3446.7
03/03/1998 01:00	3414.87
04/03/1998 01:00	3381.32
05/03/1998 01:00	3395.8
06/03/1998 01:00	3483.22
09/03/1998 01:00	3525.85
10/03/1998 01:00	3521.51
11/03/1998 01:00	3539.43
12/03/1998 01:00	3526.57
13/03/1998 01:00	3540.23
16/03/1998 01:00	3598.26
17/03/1998 01:00	3661.63
18/03/1998 01:00	3652.52
19/03/1998 01:00	3688.68
20/03/1998 01:00	3688.91
23/03/1998 01:00	3680.13
24/03/1998 01:00	3738.54
25/03/1998 01:00	3818.71
26/03/1998 01:00	3783.78
27/03/1998 01:00	3810.23
30/03/1998 02:00	3800.23
31/03/1998 02:00	3875.81
01/04/1998 02:00	3883.31
02/04/1998 02:00	3935.88
03/04/1998 02:00	3932.02
06/04/1998 02:00	3986.75
07/04/1998 02:00	3903.27
08/04/1998 02:00	3873.87
09/04/1998 02:00	3894.48
14/04/1998 02:00	3867.66
15/04/1998 02:00	3884.61
16/04/1998 02:00	3845.94
17/04/1998 02:00	3861.58
20/04/1998 02:00	3885.69
21/04/1998 02:00	3860.4
22/04/1998 02:00	3835.07
23/04/1998 02:00	3822.13
24/04/1998 02:00	3783.34
27/04/1998 02:00	3685.83
28/04/1998 02:00	3777.23
29/04/1998 02:00	3733.93
30/04/1998 02:00	3880.92
04/05/1998 02:00	3974.25
05/05/1998 02:00	3944.91
06/05/1998 02:00	3947.45
07/05/1998 02:00	3906.36
11/05/1998 02:00	4017.24
12/05/1998 02:00	3987.33
13/05/1998 02:00	4019.76
14/05/1998 02:00	4011.98
15/05/1998 02:00	3990.23
18/05/1998 02:00	3945.31
19/05/1998 02:00	3980.84
20/05/1998 02:00	4047.92
22/05/1998 02:00	4049.78
25/05/1998 02:00	4108.71
26/05/1998 02:00	4115.88
27/05/1998 02:00	4017.37
28/05/1998 02:00	4014.92
29/05/1998 02:00	4041.16
02/06/1998 02:00	4086.98
03/06/1998 02:00	4149.37
04/06/1998 02:00	4119.03
05/06/1998 02:00	4185.05
08/06/1998 02:00	4204.58
09/06/1998 02:00	4201.86
10/06/1998 02:00	4208.6
11/06/1998 02:00	4141.61
12/06/1998 02:00	4050.76
15/06/1998 02:00	4005.33
16/06/1998 02:00	4013.28
17/06/1998 02:00	4092.92
18/06/1998 02:00	4052.27
19/06/1998 02:00	4027.32
22/06/1998 02:00	4018.64
23/06/1998 02:00	4065.04
24/06/1998 02:00	4126.33
25/06/1998 02:00	4203.81
26/06/1998 02:00	4215.7
29/06/1998 02:00	4248.24
30/06/1998 02:00	4203.45
01/07/1998 02:00	4260.68
02/07/1998 02:00	4252.09
03/07/1998 02:00	4304.38
06/07/1998 02:00	4311.1
07/07/1998 02:00	4333.09
08/07/1998 02:00	4339.91
09/07/1998 02:00	4319.18
10/07/1998 02:00	4256.35
15/07/1998 02:00	4344.3
16/07/1998 02:00	4358.13
17/07/1998 02:00	4388.48
20/07/1998 02:00	4368.91
21/07/1998 02:00	4322.08
22/07/1998 02:00	4220.12
23/07/1998 02:00	4235.89
24/07/1998 02:00	4205.41
27/07/1998 02:00	4139.53
28/07/1998 02:00	4122.35
29/07/1998 02:00	4139.19
30/07/1998 02:00	4197.64
31/07/1998 02:00	4177.31
